brand,name,detail_url,concentration,main_accords,top_notes,middle_notes,base_notes,description,notes_score,season_score,day_night_score,gender,sizes
에스티 로더,오 드 프리베이트 컬렉션 오 드 퍼퓸,https://www.bysuco.com/product/show/96924,오 드 퍼퓸,화이트 플로랄 시트러스 우디,시트러스 허니써클 자스민,오렌지 블라섬 일랑일랑 코리앤더,패출리 샌달우드,에스티로더 본인만을 위해 제작한 향수,warm spicy(100.0) / iris(90.3) / musky(89.6) / patchouli(85.2) / powdery(84.9) / woody(79.3) / earthy(76.2) / aromatic(67.5) / chocolate(66.4) / violet(60.1),winter(21.9) / spring(32.1) / summer(3.1) / fall(74.5),day(78.4) / night(29.4),Female,[50]
에스티 로더,유스 듀 오 드 퍼퓸,https://www.bysuco.com/product/show/2389801,오 드 퍼퓸,화이트 플로랄 얼씨 우디,로즈 나르시소스 라벤더,스파이스 노트 릴리 오브 더 밸리 자스민,모스 베티버 패출리,향수 대중화를 일으킨 역사적이고 기념비적인 화이트 플로랄의 향,amber(100.0) / white floral(86.8) / woody(55.4) / musky(54.6) / vanilla(53.3) / citrus(52.4) / balsamic(48.0) / warm spicy(45.1),winter(30.0) / spring(40.0) / summer(80.0) / fall(55.6),day(88.9) / night(55.6),Female,[67]
에스티 로더,플레저 오 드 퍼퓸,https://www.bysuco.com/product/show/96929,오 드 퍼퓸,플로랄 화이트 플로랄 프레쉬,그린 노트 프리지아 핑크페퍼 바이올렛 바이올렛 리프,릴리 오브 더 맬리 피오니 라일락 릴리 로즈 자스민 제라늄,머스크 시더 샌달우드 패출리,프레쉬한 화이트 플로랄이 선사하는 상쾌한 향,aquatic(100.0) / fruity(54.8) / aromatic(54.5) / bitter(44.2) / powdery(42.4),winter(40.0) / spring(53.3) / summer(26.7) / fall(25.0),day(100.0) / night(62.5),Female,"[30, 50, 100]"
에스티 로더,플레저 인텐스 오 드 퍼퓸,https://www.bysuco.com/product/show/96930,오 드 퍼퓸,화이트 플로랄 플로랄 프레쉬,그린릴리 피오니 블랙커런트 일랑일랑 카시스,릴리 자스민 티아레 플라워 모로칸 로즈,메이플 바닐라 떄죽나무 벤조인,향기로운 정원에 서 있는 듯한 향,woody(100.0) / amber(96.7) / rum(83.3) / powdery(83.3) / vanilla(80.0) / floral(80.0) / fruity(75.0) / tropical(70.0) / sweet(70.0) / warm spicy(63.3),winter(0.0) / spring(0.0) / summer(0.0) / fall(100.0),day(60.0) / night(60.0),Female,[100]
에스티 로더,플레저 포 맨 오 드 코롱,https://www.bysuco.com/product/show/96931,오 드 코롱,웜 스파이시 프레쉬 스파이시 아로마틱,넥타린 워터 노트 자몽 그린노트,라벤더 로즈 페퍼 제라늄 진저 피멘토 코리앤더,에보니 오크모스 벤조인 샌달우드,따뜻함과 시원함이 공존하는 아로마의 향,warm spicy(100.0) / caramel(63.4) / vanilla(58.3) / sweet(58.3) / powdery(54.6) / aromatic(52.3) / woody(52.1) / musky(51.5) / coffee(46.7) / cinnamon(46.0),winter(27.0) / spring(10.0) / summer(25.2) / fall(98.5),day(39.3) / night(17.3),Male,[30]
에스티 로더,화이트 린넨 오 드 퍼퓸,https://www.bysuco.com/product/show/96922,오 드 퍼퓸,플로랄 프레쉬 우디,알데히드 레몬 피치,히야신스 카네이션 릴리 오브 더 밸리,오크모스 베티버 시더 샌달우드,화이트 린넨을 닮은 시원하고 차분한 향,floral(100.0) / fresh(84.4) / woody(82.5) / aldehydic(81.2) / earthy(71.5) / powdery(66.4) / white floral(60.6) / green(60.5) / iris(56.6) / aromatic(55.4),winter(12.2) / spring(58.4) / summer(5.7) / fall(36.1),day(86.5) / night(61.4),Female,[60]
엑스 니힐로,데빌 텐더 오 드 퍼퓸,https://www.bysuco.com/product/show/32409,오 드 퍼퓸,파우더리 로즈,핑크페퍼 피치 자몽 베르가못,로즈워터 불가리안로즈 로즈페탈 티,스웨이드 헬리오트로프 샌달우드 바닐라 화이트 시더,파우더리한 장미와 스웨이드향이 대조되어 드러나는 우아함 연출,rose(100.0) / powdery(96.1) / vanilla(76.5) / woody(72.8) / citrus(72.2) / floral(61.6) / musky(60.0) / soft spicy(57.7) / leather(57.0) / sweet(52.0),winter(38.2) / spring(31.4) / summer(2.4) / fall(37.8),day(100.0) / night(71.3),Unisex,[50]
엑스 니힐로,러브 샷 오 드 퍼퓸,https://www.bysuco.com/product/show/32410,오 드 퍼퓸,프루티 레더,라즈베리,레더,머스크,라즈베리의 달달한 과즙과 레더의 조화로 사랑스럽지만 무게감 있는 이미지 연출,fruity(100.0) / leather(97.5) / musky(90.6) / sweet(85.1) / animalic(72.9) / powdery(60.3) / smoky(50.3),winter(31.5) / spring(47.2) / summer(7.3) / fall(81.9),day(84.7) / night(56.2),Unisex,[50]
엑스 니힐로,베티버 모로코 오 드 퍼퓸,https://www.bysuco.com/product/show/22408,오 드 퍼퓸,우디 아로마틱,베르가못 불가리안 로즈,사이프러스 밀크 어코드,베티버 아미리스 마타가스카르 바닐라,남성적 여성적인 면모를 갖고 있어 부드러우면서도 강단 있는 분위기 연출,aromatic(100.0) / fresh spicy(67.1) / woody(63.4) / citrus(57.0) / earthy(48.0) / rose(47.0) / herbal(45.9) / green(45.5),winter(0.0) / spring(0.0) / summer(0.0) / fall(50.0),day(100.0) / night(75.0),Unisex,[50]
엑스 니힐로,상탈 콜링 오 드 퍼퓸,https://www.bysuco.com/product/show/22407,오 드 퍼퓸,파우더리 우디,너트맥,아이리스 밀크,샌달우드 머스크 바닐라,샌달우드와 머스크의 조화로 고급스러우면서 편안한 이미지 연출,powdery(100.0) / woody(90.2) / musky(63.2) / iris(62.6) / lactonic(60.1) / warm spicy(51.5) / fresh spicy(51.3) / violet(46.3) / vanilla(46.1),winter(36.9) / spring(18.0) / summer(7.1) / fall(76.4),day(81.1) / night(44.1),Unisex,[50]
엑스 니힐로,콜론 352 오 드 퍼퓸,https://www.bysuco.com/product/show/32404,오 드 퍼퓸,화이트 플로랄 우디,이탈리안 레몬 주니퍼베리,오렌지 블라썸 로즈 릴리 오브 더 밸리,화이트 시더우드 가이악 우드 화이트머스크,시트러스와 우디 화이트플로랄이 상쾌하면서도 깨끗한 이미지 연출,white floral(100.0) / woody(92.0) / citrus(88.3) / aromatic(86.6) / fresh(61.9) / musky(60.0) / fresh spicy(59.4) / rose(57.0) / powdery(51.5) / green(50.1),winter(32.4) / spring(25.4) / summer(3.3) / fall(13.3),day(86.7) / night(100.0),Unisex,[50]
엑스 니힐로,플뢰르 나르코티끄 오 드 퍼퓸,https://www.bysuco.com/product/show/32912,오 드 퍼퓸,프레쉬 플로랄,리치 베르가못 피치,피오니 오렌지 블라썸 자스민 페탈리아,머스크 모스 우디 노트,풍부한 피오니향이 개성이 넘치는 매혹적인 향으로 세련되고 관능적인 이미지 연출,white floral(100.0) / floral(97.9) / fresh(96.4) / fruity(88.5) / citrus(83.3) / musky(64.8) / rose(58.8) / tropical(57.8) / powdery(57.5) / woody(55.2),winter(41.2) / spring(53.2) / summer(18.4) / fall(29.8),day(100.0) / night(83.2),Unisex,[50]
이니시오 퍼퓸,마그네틱 블렌드 7 오 드 퍼퓸,https://www.bysuco.com/product/show/2200772,오 드 퍼퓸,머스크 파우더리,플로리엔탈,헤디온,시더 머스크 샌달우드 바닐라,동물 사향의 페로몬적 힘에 대한 찬사,musky(100.0) / powdery(65.0) / animalic(40.5) / sweet(37.0),winter(48.6) / spring(35.4) / summer(6.9) / fall(84.7),day(80.6) / night(64.5),Unisex,[90]
이니시오 퍼퓸,머스크 테라피 엑스뜨레 드 퍼퓸,https://www.bysuco.com/product/show/2200768,퍼퓸,시트러스 머스크 플로랄,,,,마법 같은 기분 향상제와 휴식과 같은 향수,citrus(100.0) / woody(58.3) / floral(58.2) / musky(56.4) / patchouli(56.4) / fresh spicy(52.6) / powdery(49.3) / white floral(48.7) / warm spicy(45.4) / aromatic(44.7),winter(0.0) / spring(28.1) / summer(0.0) / fall(40.0),day(93.3) / night(93.3),Unisex,[90]
이니시오 퍼퓸,미스틱 익스페리언스 오 드 퍼퓸,https://www.bysuco.com/product/show/2200759,오 드 퍼퓸,우디 앰버 파우더리,,,,머스크와 커피의 강렬하고 품격 있는 조합과 초월적인 경험을 추구하는 입문자를 위한 향수,woody(100.0) / amber(94.7) / powdery(93.4) / warm spicy(86.1) / coffee(82.6) / musky(76.0) / mossy(58.6) / earthy(50.0) / animalic(49.8),winter(43.7) / spring(23.8) / summer(4.8) / fall(96.9),day(34.0) / night(15.2),Unisex,[90]
이니시오 퍼퓸,싸이키델릭 러브 오 드 퍼퓸,https://www.bysuco.com/product/show/2200765,오 드 퍼퓸,파우더리 우디 플로랄,일랑일랑 베르가못,헬리오트로프 헤디온 불가리안 로즈,몰약 샌달우드,장미와 헬리오트로핀의 폭발적인 향,iris(100.0) / fruity(76.7) / powdery(76.7) / woody(67.3) / violet(65.0) / sweet(61.1) / earthy(58.0) / aquatic(54.9) / fresh(48.7),winter(20.0) / spring(0.0) / summer(0.0) / fall(20.0),day(100.0) / night(20.0),Unisex,[90]
이니시오 퍼퓸,아토믹 로즈 오 드 퍼퓸,https://www.bysuco.com/product/show/2200766,오 드 퍼퓸,로즈 바닐라 소프트 스파이시,핑크 페퍼 베르가못,불가리아 로즈 터키 로즈 이집트 자스민,마다가스카 바닐라 앰버,바닐라 배경에 장미의 후각적 폭발,rose(100.0) / vanilla(61.2) / citrus(57.2) / soft spicy(56.5) / floral(56.4) / amber(54.6) / powdery(45.4),winter(17.0) / spring(12.3) / summer(4.1) / fall(94.3),day(92.9) / night(64.1),Unisex,[90]
이니시오 퍼퓸,어딕티브 바이브레이션 오 드 퍼퓸,https://www.bysuco.com/product/show/2200762,오 드 퍼퓸,플로랄 허니 스위트,,,,육신의 마그마와 사향과 꿀의 불타는 혼합물에서 정욕적인 향,floral(100.0) / honey(83.3) / sweet(77.9) / white floral(59.7) / musky(55.0) / powdery(52.5) / animalic(45.0) / citrus(44.8),winter(31.2) / spring(27.0) / summer(4.2) / fall(83.1),day(81.6) / night(40.4),Unisex,[90]
이니시오 퍼퓸,파라곤 엑스뜨레 드 퍼퓸,https://www.bysuco.com/product/show/2200769,퍼퓸,우디 아로마틱 프루티,라벤더 세이지 베르가못,자두 팔로산토 블랙 페퍼,샌달우드 아가우드,신체적인 피부를 넘어 정서적으로 보호적인 분위기를 부여하는 향수입니다.,leather(100.0) / animalic(65.0) / smoky(51.0),winter(0.0) / spring(0.0) / summer(0.0) / fall(100.0),day(100.0) / night(100.0),Unisex,[90]
이니시오 퍼퓸,하이 프리퀀시 오 드 퍼퓸,https://www.bysuco.com/product/show/2200764,오 드 퍼퓸,플로랄 아몬드 너티,,,,부드럽게 시작해서 피부의 데시벨을 높이는 음파 같은 향수,floral(100.0) / almond(74.5) / fresh(54.1) / nutty(53.9) / fruity(51.2) / green(45.6) / sweet(45.5) / vanilla(44.5),winter(35.0) / spring(31.5) / summer(6.5) / fall(88.9),day(96.5) / night(43.7),Unisex,[90]
이솝,글롬 오 드 퍼퓸,https://www.bysuco.com/product/show/96706,오 드 퍼퓸,파우더리 아이리스 우디,핑크페퍼 카다멈 오렌지 플라워,샤프란 자스민 삼박 미모사,아이리스 패출리 코파이바,명상을 위한 고요한 향,aromatic(100.0) / woody(96.0) / fresh spicy(78.4) / floral(64.0) / warm spicy(61.0) / rose(58.7) / citrus(54.7) / leather(53.0) / fresh(52.3) / herbal(51.6),winter(7.4) / spring(21.3) / summer(2.8) / fall(71.8),day(74.1) / night(56.5),Unisex,[50]
이솝,로즈 오 드 퍼퓸,https://www.bysuco.com/product/show/9972,오 드 퍼퓸,우디 아로마틱 로즈,로즈 시소 핑크페퍼 베르가못 비터 오렌지,로즈 가이악우드 자스민 일랑일랑,샌달우드 베티버 패츌리 미르 머스크,풍성한 우디향에 스쳐지나가는 장미향이 묵직한 세련미를 연출,rose(100.0) / vanilla(96.6) / powdery(68.1) / musky(59.3) / floral(51.0) / woody(47.5) / sweet(46.2) / citrus(46.2),winter(20.5) / spring(28.1) / summer(6.5) / fall(100.0),day(66.2) / night(33.6),Female,[50]
이솝,마라케시 오 드 퍼퓸,https://www.bysuco.com/product/show/9973,오 드 퍼퓸,웜 스파이시 우디 아로마틱,,,,우디한 스파이시 노트와 산뜻한 플로랄 노트가 보여주는 생기넘치는 세련미를 연출,warm spicy(100.0) / woody(54.7) / aromatic(48.0) / powdery(42.3) / balsamic(34.9),winter(7.8) / spring(27.3) / summer(5.2) / fall(75.0),day(41.7) / night(47.2),Unisex,[50]
이솝,미라세티 오 드 퍼퓸,https://www.bysuco.com/product/show/9975,오 드 퍼퓸,앰버 우디 아로마틱,블랙페퍼 피멘토 리프,때죽나무 암브레트 랍다넘,미르 씨위드 시더,젖은 나무의 향이 선사하는 묵직하고 강인한 분위기 연출,amber(100.0) / warm spicy(70.4) / aromatic(67.5) / marine(65.1) / woody(62.8) / musky(61.9) / fresh spicy(56.5) / aquatic(54.6) / balsamic(51.4) / floral(48.2),winter(35.2) / spring(39.4) / summer(14.1) / fall(72.7),day(57.6) / night(37.9),Unisex,[50]
이솝,비레레 오 드 퍼퓸,https://www.bysuco.com/product/show/3405998,오 드 퍼퓸,그린 프레쉬 스파이시 아로마틱,페티스레인 시트러스,바질,베티버 클로브,마음을 반짝이는 추억으로 이끌어 주는 향기,green(100.0) / aromatic(72.1) / fresh spicy(70.6) / woody(61.1) / citrus(61.0) / herbal(49.0) / fresh(45.6),winter(48.1) / spring(17.3) / summer(16.0) / fall(16.0),day(100.0) / night(89.4),Unisex,[50]
이솝,우라논 오 드 퍼퓸,https://www.bysuco.com/product/show/96707,오 드 퍼퓸,엠버 허브 프레쉬 스파이시,페티그레인 엘레미 라벤더 플라워,해이 카모마일 프랑킨센스,미르 통카 패츌리,아로마틱함과 어우러지는 따뜻한 유향과 미네랄 가득한 흙내음,woody(100.0) / fresh(82.5) / aldehydic(74.8) / white floral(71.6) / earthy(71.0) / iris(68.4) / floral(64.6) / powdery(60.7) / marine(56.6) / warm spicy(53.0),winter(20.0) / spring(0.0) / summer(40.0) / fall(50.0),day(100.0) / night(25.0),Unisex,[50]
이솝,이더시스 오 드 퍼퓸,https://www.bysuco.com/product/show/18913,오 드 퍼퓸,엠버 스파이시 우디,페티그레인 블랙페퍼 프랑킨센스,커민 시더 프랑킨센스,샌달우드 시더 베티버,스모키한 우디향이 선사하는 단단하지만 바른 이미지 연출,musky(100.0) / animalic(85.3) / leather(66.8) / rose(66.8) / white floral(66.8) / powdery(63.2) / floral(48.4),winter(0.0) / spring(0.0) / summer(0.0) / fall(100.0),day(0.0) / night(0.0),unisex ,[50]
이솝,카르스트 오 드 퍼퓸,https://www.bysuco.com/product/show/9974,오 드 퍼퓸,아로마틱 프레쉬 스파이시 우디,베르가못 주니퍼 핑크페퍼,로즈마리 세이지 커민,베티버 샌달우드 시더,우디 아로마틱 그리고 바다향의 조화가 선사하는 묵직한 청량함,aromatic(100.0) / woody(81.4) / fresh spicy(81.2) / citrus(52.0) / soft spicy(47.5),winter(41.5) / spring(11.7) / summer(9.4) / fall(26.6),day(93.7) / night(100.0),Unisex,[50]
이솝,테싯 오 드 퍼퓸,https://www.bysuco.com/product/show/9970,오 드 퍼퓸,시트러스 아로마틱 프레쉬 스파이시,유자 시트러스,바질,베티버 클로브,이솝의 시그니처 향기로 따뜻하고 생기넘치며 마음을 릴렉싱 시켜주는 향,citrus(100.0) / aromatic(93.7) / fresh spicy(91.7) / green(80.8) / woody(61.5) / earthy(57.0) / fresh(54.3) / warm spicy(49.3) / herbal(47.5),winter(28.1) / spring(10.5) / summer(3.1) / fall(19.7),day(93.4) / night(100.0),Unisex,[50]
이솝,휠 오 드 퍼퓸,https://www.bysuco.com/product/show/9971,오 드 퍼퓸,우디 아로마틱 프레쉬 스파이시,스파이시 타임,사이프러스 우디 노트,베티버 올리바늄 오크모스,히노키 숲에 온듯한 편안하고 자연 친화적인 향,aromatic(100.0) / citrus(86.9) / marine(85.1) / warm spicy(80.5) / lavender(66.7) / fresh spicy(57.5) / green(53.6) / patchouli(53.0) / amber(52.7) / salty(52.0),winter(13.3) / spring(66.7) / summer(6.7) / fall(15.0),day(45.0) / night(80.0),Unisex,[50]
입생로랑,MYSLF 오 드 퍼퓸,https://www.bysuco.com/product/show/24824,오 드 퍼퓸,시트러스 화이트 플로랄 패츌리,칼라브리안 베르가못 베르가못,튜니지안 오렌지 블라썸,앰브로픽스 패츌리,욕망을 억누르지 않는 자유를 표현한 향,citrus(100.0) / white floral(82.9) / patchouli(54.1) / fresh spicy(51.8) / woody(48.8) / sweet(45.9),winter(21.5) / spring(9.1) / summer(5.0) / fall(42.6),day(100.0) / night(96.0),Male,"[60, 100]"
입생로랑,라 뉘 드 롬므 퍼퓸,https://www.bysuco.com/product/show/694144,퍼퓸,프레쉬 스파이시 프루티 스위트,페퍼 아니스 베르가못,프루티 노트 라벤더 프렌치 라다넘,바닐라 패츌리 베티버,이브 생 로랑 남성성의 새로운 측면을 소개하는 유혹의 퍼퓸,fresh spicy(100.0) / fruity(80.9) / sweet(74.9) / aromatic(72.0) / lavender(70.4) / woody(68.6) / vanilla(65.4) / warm spicy(61.9) / anis(57.4) / patchouli(54.8),winter(11.6) / spring(17.1) / summer(1.2) / fall(96.1),day(50.1) / night(22.1),Male,[60]
입생로랑,르 옴므 오 드 뚜왈렛,https://www.bysuco.com/product/show/694145,오 드 뚜왈렛,웜 스파이시 시트러스 아로마틱,진저 베르가못 레몬,향료 바이올렛 잎 화이트 페퍼 바질,통카 빈 시더 타히티 베티버,신선한 우디 향의 매혹적이고 관능적인 우아함,aromatic(100.0) / fresh spicy(80.0) / warm spicy(78.0) / woody(72.0) / vanilla(64.0) / citrus(60.0) / amber(60.0) / herbal(55.0) / powdery(55.0) / green(52.0),winter(28.4) / spring(96.3) / summer(79.5) / fall(69.6),day(100.0) / night(40.8),Male,"[40, 60]"
입생로랑,르 옴므 오 드 퍼퓸,https://www.bysuco.com/product/show/694147,오 드 퍼퓸,우디 시트러스 아로마틱,이탈리아 시트론 화이트 페퍼 다바나 베르가못,오렌지 블라썸 바이올렛 잎,벤조인 시암 스웨이드 시더우드,따뜻하고 우디한 향,aromatic(100.0) / fresh spicy(80.0) / warm spicy(78.0) / woody(72.0) / vanilla(64.0) / citrus(60.0) / amber(60.0) / herbal(55.0) / powdery(55.0) / green(52.0),winter(91.6) / spring(66.0) / summer(26.2) / fall(100),day(68.8) / night(87.6),Male,[60]
입생로랑,리브 고쉬 오 드 뚜왈렛,https://www.bysuco.com/product/show/694141,오 드 뚜왈렛,알데하이드 화이트 플로랄 우디,알데하이드 그린 노트 허니써클 베르가못 복숭아 레몬,로즈 아이리스 제라늄 일랑일랑 은방울꽃 자스민 메그놀리아 가드니아,오크모스 베티버 머스크 샌달우드 통카 빈 앰버,프랑스의 아방가르드에서 영감을 받은 Rive Gauche의 클래식 향수,aldehydic(100.0) / white floral(97.6) / woody(92.1) / earthy(88.1) / fresh(87.4) / green(80.0) / rose(78.8) / aromatic(76.5) / mossy(74.0) / powdery(74.0),winter(8.3) / spring(49.7) / summer(3.5) / fall(74.1),day(69.7) / night(42.5),Female,[100]
